Id	Name	InChI	logKow_KOWWIN	logKow_KOWWIN_exp	logKow_ALOGPS	HF	dipole	eTotal	eElectronic	eNuclear	MW	saCOSMO	vCOSMO	eNHOMO	eHOMO	eLUMO	eSLUMO	eGap	qMin	qMinRing	qMax	qMaxRing	qMaxH	qAvgRing	polarityRing	qElephMax	qElephMaxRing	qElephMaxH	qElephAvgRing	qNuphMax	qNuphMaxRing	qNuphMaxH	qNuphAvgRing
2898	5-formylbenzene-1,3-dicarbonitrile	InChI=1S/C9H4N2O/c10-4-7-1-8(5-11)3-9(2-7)6-12/h1-3,6H	0.80	N/A	0.92	59.08896	2.777	-1825.23567	-8423.38681	6598.15114	156.143	191.17	186.58	-11.068	-11.01	-1.796	-1.696	9.214	-0.398939	-0.183630	0.339863	-0.012654	0.192574	-0.067084	0.28585536000000006	0.690959	0.137012	0.092720	0.027057	0.289746	0.289746	0.000000	0.137465
2899	3-formylbenzene-1,2-dicarbonitrile	InChI=1S/C9H4N2O/c10-4-7-2-1-3-8(6-12)9(7)5-11/h1-3,6H	0.80	N/A	0.91	61.43245	4.768	-1825.12581	-8593.8596	6768.73379	156.143	185.6	188.18	-11.0	-10.968	-1.888	-1.637	9.080	-0.394918	-0.146810	0.333559	0.037636	0.187200	-0.068798	0.30268633000000006	0.681594	0.138053	0.091567	0.027735	0.311511	0.311511	0.000000	0.128259
2900	2-methoxybenzene-1,3-dicarbonitrile	InChI=1S/C9H6N2O/c1-12-9-7(5-10)3-2-4-8(9)6-11/h2-4H,1H3	1.17	N/A	1.06	46.8398	2.697	-1852.40578	-9226.53033	7374.12455	158.159	190.27	192.08	-10.808	-9.963	-1.401	-0.851	8.562	-0.277588	-0.244040	0.325877	0.325877	0.175170	-0.048175	0.30142079000000005	0.238608	0.238608	0.007957	0.116333	0.301423	0.301423	0.000018	0.146055
2901	5-methoxybenzene-1,3-dicarbonitrile	InChI=1S/C9H6N2O/c1-12-9-3-7(5-10)2-8(4-9)6-11/h2-4H,1H3	1.17	N/A	1.04	47.31116	5.038	-1852.39572	-8961.88365	7109.48793	158.159	197.91	193.43	-10.855	-9.963	-1.473	-0.976	8.490	-0.289950	-0.244517	0.239999	0.239999	0.190169	-0.047102	0.25316711	0.246126	0.240920	0.008649	0.119232	0.253408	0.253408	0.000004	0.142265
2902	3-methoxybenzene-1,2-dicarbonitrile	InChI=1S/C9H6N2O/c1-12-9-4-2-3-7(5-10)8(9)6-11/h2-4H,1H3	1.17	N/A	1.10	48.99651	5.956	-1852.31341	-9214.6813	7362.36789	158.159	188.9	191.72	-10.801	-9.905	-1.467	-0.818	8.438	-0.293267	-0.231766	0.295935	0.295935	0.184868	-0.047440	0.24316543999999998	0.235637	0.235637	0.008482	0.117064	0.256657	0.256657	0.000067	0.137505
2903	4-methoxybenzene-1,3-dicarbonitrile	InChI=1S/C9H6N2O/c1-12-9-3-2-7(5-10)4-8(9)6-11/h2-4H,1H3	1.17	N/A	1.04	45.32966	6.113	-1852.47706	-9041.56381	7189.08676	158.159	195.86	192.27	-10.975	-9.946	-1.249	-1.052	8.697	-0.317521	-0.317521	0.312816	0.312816	0.180193	-0.048293	0.30330618	0.254279	0.254279	0.006448	0.114592	0.355821	0.355821	0.000433	0.145762
2904	4-methoxybenzene-1,2-dicarbonitrile	InChI=1S/C9H6N2O/c1-12-9-3-2-7(5-10)8(4-9)6-11/h2-4H,1H3	1.17	N/A	1.08	47.72233	8.342	-1852.37505	-9009.70337	7157.32832	158.159	194.8	192.78	-10.937	-9.905	-1.393	-0.966	8.512	-0.287453	-0.286018	0.277014	0.277014	0.194160	-0.047845	0.30187063	0.260318	0.260318	0.007073	0.116891	0.302411	0.302411	0.000376	0.133766
2905	2-methoxybenzene-1,4-dicarbonitrile	InChI=1S/C9H6N2O/c1-12-9-4-7(5-10)2-3-8(9)6-11/h2-4H,1H3	1.17	N/A	1.00	46.34343	1.944	-1852.43166	-9061.99102	7209.55935	158.159	196.06	191.01	-10.856	-9.951	-1.586	-0.711	8.365	-0.280137	-0.280137	0.277847	0.277847	0.183429	-0.048342	0.23016708999999996	0.235981	0.235981	0.007709	0.117261	0.274384	0.274384	0.000117	0.135959
2906	2,3-diamino-4,5,6-trimethylphenol	InChI=1S/C9H14N2O/c1-4-5(2)7(10)8(11)9(12)6(4)3/h12H,10-11H2,1-3H3	1.32	N/A	0.92	-43.54566	3.481	-1962.88161	-11421.91102	9459.02941	166.222	200.56	208.19	-8.832	-8.169	0.391	0.654	8.560	-0.614904	-0.170075	0.355100	0.315798	0.355100	0.022983	0.30595343999999997	0.260374	0.260374	0.012100	0.115479	0.319789	0.319789	0.008172	0.155534
2907	2,6-diamino-3,4,5-trimethylphenol	InChI=1S/C9H14N2O/c1-4-5(2)7(10)9(12)8(11)6(4)3/h12H,10-11H2,1-3H3	0.77	N/A	0.93	-42.10984	1.395	-1962.82978	-11425.39607	9462.56629	166.222	200.46	209.65	-8.339	-7.967	0.55	0.609	8.517	-0.603849	-0.148996	0.321292	0.196193	0.321292	0.022882	0.27732721000000005	0.256106	0.256106	0.011903	0.107314	0.279130	0.279130	0.008317	0.154322
2908	2,4-diamino-3,5,6-trimethylphenol	InChI=1S/C9H14N2O/c1-4-5(2)9(12)8(11)6(3)7(4)10/h12H,10-11H2,1-3H3	0.77	N/A	0.85	-42.74631	1.955	-1962.85898	-11424.61442	9461.75544	166.222	200.38	210.25	-8.446	-7.888	0.55	0.67	8.438	-0.617926	-0.205476	0.317223	0.237707	0.317223	0.023400	0.29996415000000004	0.253528	0.253528	0.011535	0.109415	0.344257	0.344257	0.007709	0.155676
2909	3,5-diamino-2,4,6-trimethylphenol	InChI=1S/C9H14N2O/c1-4-7(10)5(2)9(12)6(3)8(4)11/h12H,10-11H2,1-3H3	0.42	N/A	0.85	-46.11742	1.996	-1963.01304	-11432.03433	9469.02129	166.222	199.88	207.69	-8.219	-7.953	0.757	0.832	8.710	-0.621734	-0.319913	0.351395	0.351395	0.323637	0.018095	0.34720053999999995	0.306512	0.306512	0.011236	0.112038	0.365498	0.365498	0.004396	0.147439
2910	3-methoxy-4,5-dimethylbenzene-1,2-diamine	InChI=1S/C9H14N2O/c1-5-4-7(10)8(11)9(12-3)6(5)2/h4H,10-11H2,1-3H3	1.33	N/A	1.00	-31.90458	1.53	-1962.38239	-11430.75325	9468.37086	166.222	203.87	213.65	-8.85	-7.957	0.326	0.511	8.283	-0.602322	-0.285714	0.285763	0.170435	0.285763	-0.000985	0.26733917	0.190823	0.179675	0.012589	0.097664	0.314721	0.314721	0.004665	0.153253
2911	5-methoxy-4,6-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-7(10)4-8(11)6(2)9(5)12-3/h4H,10-11H2,1-3H3	0.78	N/A	0.93	-33.9632	1.936	-1962.48297	-11437.34993	9474.86696	166.222	202.8	213.48	-8.634	-7.878	0.587	0.788	8.465	-0.623102	-0.445851	0.308398	0.308398	0.292321	-0.003988	0.29516270000000006	0.270728	0.270728	0.010445	0.111875	0.365322	0.365322	0.001529	0.150212
2912	3-methoxy-2,5-dimethylbenzene-1,4-diamine	InChI=1S/C9H14N2O/c1-5-4-7(10)6(2)9(12-3)8(5)11/h4H,10-11H2,1-3H3	0.78	N/A	0.93	-31.81265	1.318	-1962.38343	-11432.66807	9470.28465	166.222	203.7	213.7	-9.177	-7.673	0.353	0.605	8.026	-0.613322	-0.272568	0.279867	0.180332	0.279867	-0.000502	0.27514525	0.199606	0.168145	0.007868	0.096656	0.281692	0.281692	0.004382	0.156444
2913	4-methoxy-3,5-dimethylbenzene-1,2-diamine	InChI=1S/C9H14N2O/c1-5-4-7(10)8(11)6(2)9(5)12-3/h4H,10-11H2,1-3H3	1.33	N/A	0.94	-30.43023	1.574	-1962.32894	-11416.12184	9453.7929	166.222	203.35	212.93	-8.884	-7.953	0.345	0.484	8.298	-0.604597	-0.267246	0.283470	0.148850	0.283470	0.000102	0.2662403100000001	0.186176	0.166872	0.010692	0.099132	0.322691	0.322691	0.006856	0.157949
2914	4-methoxy-2,5-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-4-7(10)6(2)8(11)9(5)12-3/h4H,10-11H2,1-3H3	0.78	N/A	0.93	-33.33606	1.431	-1962.44968	-11422.88582	9460.43613	166.222	203.36	212.31	-8.439	-8.003	0.602	0.675	8.605	-0.624672	-0.383049	0.296665	0.287733	0.296665	-0.004113	0.32214558	0.300080	0.300080	0.002540	0.111684	0.351749	0.351749	0.009370	0.155499
2915	3-methoxy-4,6-dimethylbenzene-1,2-diamine	InChI=1S/C9H14N2O/c1-5-4-6(2)9(12-3)8(11)7(5)10/h4H,10-11H2,1-3H3	1.33	N/A	0.98	-31.34703	1.644	-1962.36128	-11417.08902	9454.72775	166.222	203.3	212.82	-8.7	-8.018	0.349	0.476	8.367	-0.600205	-0.205048	0.280829	0.083044	0.280829	-0.000689	0.25662191999999995	0.214043	0.175855	0.010671	0.095016	0.291675	0.291675	0.005761	0.152564
2916	2-methoxy-4,6-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-4-6(2)8(11)9(12-3)7(5)10/h4H,10-11H2,1-3H3	0.78	N/A	0.98	-32.70197	1.283	-1962.41831	-11434.47945	9472.06114	166.222	204.63	214.32	-8.441	-7.854	0.511	0.703	8.365	-0.607334	-0.141389	0.299082	0.214070	0.299082	-0.004112	0.27445671	0.256607	0.256607	0.009044	0.109127	0.325339	0.325339	0.002570	0.152015
2917	4-methoxy-5,6-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-6(2)9(12-3)8(11)4-7(5)10/h4H,10-11H2,1-3H3	0.78	N/A	0.90	-33.65709	1.626	-1962.46572	-11424.71044	9462.24472	166.222	202.59	213.44	-8.669	-7.847	0.591	0.722	8.438	-0.624063	-0.422334	0.296560	0.290581	0.296560	-0.003931	0.31017546	0.264269	0.264269	0.008817	0.110781	0.373009	0.373009	0.008336	0.155438
2918	2-methoxy-3,5-dimethylbenzene-1,4-diamine	InChI=1S/C9H14N2O/c1-5-4-7(10)9(12-3)6(2)8(5)11/h4H,10-11H2,1-3H3	0.78	N/A	0.93	-31.32066	1.426	-1962.36434	-11421.08205	9458.71771	166.222	203.23	213.52	-9.182	-7.667	0.353	0.595	8.020	-0.605964	-0.242472	0.284951	0.123483	0.284951	-0.000332	0.2537415	0.190722	0.156502	0.006006	0.096798	0.253869	0.253869	0.005127	0.157382
2919	2-methoxy-4,5-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-4-7(10)9(12-3)8(11)6(5)2/h4H,10-11H2,1-3H3	0.78	N/A	0.98	-34.33461	0.973	-1962.48997	-11425.22563	9462.73565	166.222	203.23	213.43	-8.399	-8.037	0.573	0.704	8.610	-0.606539	-0.373948	0.295123	0.251510	0.295123	-0.004846	0.30823064	0.302483	0.302483	0.012188	0.111765	0.341064	0.341064	0.007157	0.150782
2920	4-methoxy-3,6-dimethylbenzene-1,2-diamine	InChI=1S/C9H14N2O/c1-5-4-7(12-3)6(2)9(11)8(5)10/h4H,10-11H2,1-3H3	1.33	N/A	0.92	-28.80735	2.474	-1962.26037	-11337.30291	9375.04254	166.222	205.6	211.97	-8.601	-8.079	0.456	0.636	8.535	-0.612329	-0.362509	0.282937	0.259609	0.282937	-0.003568	0.32282057	0.252047	0.252047	0.020822	0.100590	0.327762	0.327762	0.008817	0.155540
2921	4-methoxy-2,6-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-4-7(12-3)9(11)6(2)8(5)10/h4H,10-11H2,1-3H3	0.78	N/A	0.91	-31.15267	1.787	-1962.35797	-11365.37473	9403.01676	166.222	205.07	212.2	-8.533	-7.892	0.493	0.612	8.385	-0.617568	-0.188624	0.293407	0.227733	0.293407	-0.002045	0.27709695	0.248089	0.248089	0.008299	0.108814	0.344544	0.344544	0.006464	0.156801
2922	6-methoxy-3,4-dimethylbenzene-1,2-diamine	InChI=1S/C9H14N2O/c1-5-4-7(12-3)9(11)8(10)6(5)2/h4H,10-11H2,1-3H3	1.33	N/A	0.97	-32.11569	1.578	-1962.39483	-11338.49427	9376.09945	166.222	206.04	212.01	-8.548	-8.141	0.554	0.677	8.695	-0.593044	-0.386716	0.309725	0.265049	0.309725	-0.006523	0.3045203000000001	0.295722	0.232050	0.008263	0.105784	0.371783	0.371783	0.007885	0.156254
2923	5-methoxy-3,4-dimethylbenzene-1,2-diamine	InChI=1S/C9H14N2O/c1-5-6(2)9(11)7(10)4-8(5)12-3/h4H,10-11H2,1-3H3	1.33	N/A	0.90	-31.95252	0.548	-1962.39059	-11340.31872	9377.92813	166.222	205.86	210.73	-8.943	-7.905	0.502	0.762	8.407	-0.610158	-0.437783	0.309480	0.295188	0.309480	-0.007113	0.31363195	0.255037	0.255037	0.011990	0.110411	0.373948	0.373948	0.010100	0.157870
2924	5-methoxy-2,4-dimethylbenzene-1,3-diamine	InChI=1S/C9H14N2O/c1-5-7(10)4-8(12-3)6(2)9(5)11/h4H,10-11H2,1-3H3	0.78	N/A	0.89	-34.8024	2.37	-1962.52348	-11346.96886	9384.44539	166.222	204.27	209.4	-8.221	-7.966	0.828	0.913	8.794	-0.628251	-0.494445	0.341687	0.341687	0.293317	-0.010545	0.36340404	0.364866	0.364866	0.014066	0.113746	0.389708	0.389708	0.004409	0.148554
2925	5-methoxy-2,3-dimethylbenzene-1,4-diamine	InChI=1S/C9H14N2O/c1-5-6(2)9(11)8(12-3)4-7(5)10/h4H,10-11H2,1-3H3	0.78	N/A	0.88	-29.91356	1.601	-1962.30238	-11361.54198	9399.2396	166.222	204.16	211.99	-9.179	-7.69	0.349	0.582	8.039	-0.614754	-0.305727	0.279464	0.187043	0.279464	0.000414	0.24936597000000002	0.200364	0.170158	0.009900	0.096687	0.249815	0.249815	0.006257	0.157245
2926	2,5-diamino-3,4,6-trimethylphenol	InChI=1S/C9H14N2O/c1-4-5(2)8(11)9(12)6(3)7(4)10/h12H,10-11H2,1-3H3	0.77	N/A	0.86	-42.32632	3.352	-1962.83929	-11425.45856	9462.61927	166.222	199.39	206.58	-8.835	-7.657	0.451	0.645	8.108	-0.613156	-0.202755	0.330936	0.214420	0.330936	0.024068	0.29000228	0.197913	0.193131	0.014400	0.096156	0.329897	0.329897	0.008836	0.156984
2927	3,4-diamino-2,5,6-trimethylphenol	InChI=1S/C9H14N2O/c1-4-5(2)9(12)6(3)8(11)7(4)10/h12H,10-11H2,1-3H3	0.97	N/A	0.85	-40.5234	3.646	-1962.77004	-11420.57885	9457.80881	166.222	200.56	209.07	-8.774	-8.19	0.415	0.545	8.605	-0.613379	-0.234795	0.321668	0.282301	0.321668	0.024984	0.28932882000000004	0.230000	0.230000	0.013042	0.110452	0.294137	0.294137	0.007744	0.155427
2928	benzene-1,2,3-tricarbonitrile	InChI=1S/C9H3N3/c10-4-7-2-1-3-8(5-11)9(7)6-12/h1-3H	0.63	N/A	0.92	123.681	7.1	-1702.16635	-8009.57314	6307.40679	153.143	187.48	189.73	-11.214	-11.199	-2.006	-1.842	9.193	-0.173485	-0.129178	0.178334	0.038723	0.178334	-0.045440	0.30088942	0.217749	0.217749	0.000000	0.139693	0.327020	0.327020	0.000000	0.136128
2929	benzene-1,3,5-tricarbonitrile	InChI=1S/C9H3N3/c10-4-7-1-8(5-11)3-9(2-7)6-12/h1-3H	0.63	N/A	0.81	120.80693	0.004	-1702.30148	-7833.65875	6131.35727	153.143	192.61	185.45	-11.308	-11.308	-1.949	-1.949	9.359	-0.191050	-0.049720	0.184400	-0.038447	0.184400	-0.044075	0.31019540999999995	0.284090	0.284090	0.000000	0.139540	0.348338	0.348338	0.000000	0.145901
2930	benzene-1,2,4-tricarbonitrile	InChI=1S/C9H3N3/c10-4-7-1-2-8(5-11)9(3-7)6-12/h1-3H	0.63	N/A	0.82	122.04353	3.55	-1702.24356	-7902.29246	6200.0489	153.143	189.95	186.01	-11.388	-11.154	-2.22	-1.64	8.934	-0.193814	-0.124121	0.187870	0.034851	0.187870	-0.044850	0.26269212000000003	0.244753	0.244753	0.000000	0.130458	0.271758	0.271758	0.000000	0.134902
2931	trimethylbenzene-1,2,3-triamine	InChI=1S/C9H15N3/c1-4-5(2)7(10)9(12)8(11)6(4)3/h10-12H2,1-3H3	0.88	N/A	0.34	3.30716	1.783	-1867.24211	-11298.89823	9431.65611	165.238	203.45	213.92	-8.219	-7.831	0.53	0.598	8.361	-0.611524	-0.089811	0.274736	0.102206	0.274736	0.015503	0.2513307900000001	0.241580	0.212443	0.009821	0.093770	0.251368	0.251368	0.007362	0.153651
2932	trimethylbenzene-1,3,5-triamine	InChI=1S/C9H15N3/c1-4-7(10)5(2)9(12)6(3)8(4)11/h10-12H2,1-3H3	0.33	N/A	0.32	0.50486	0.949	-1867.37291	-11308.4061	9441.0332	165.238	202.45	211.34	-7.859	-7.836	0.915	0.95	8.751	-0.624362	-0.287984	0.307315	0.307315	0.287091	0.009779	0.34125698	0.367991	0.367991	0.015575	0.112439	0.393213	0.393213	0.005761	0.147773
2933	trimethylbenzene-1,2,4-triamine	InChI=1S/C9H15N3/c1-4-5(2)8(11)9(12)6(3)7(4)10/h10-12H2,1-3H3	0.88	N/A	0.32	5.48595	3.638	-1867.15667	-11297.39563	9430.23896	165.238	203.9	212.43	-8.43	-7.933	0.629	0.679	8.562	-0.619293	-0.212668	0.285513	0.246613	0.285513	0.016463	0.33544251	0.261625	0.261625	0.012455	0.109950	0.343130	0.343130	0.007344	0.153623
2934	1,2,3,4-tetramethylbenzene	InChI=1S/C10H14/c1-7-5-6-8(2)10(4)9(7)3/h5-6H,1-4H3	4.18	N/A	4.07	-11.89261	1.043	-1418.00318	-8063.56159	6645.55841	134.221	186.92	193.98	-9.09	-8.856	0.579	0.631	9.435	-0.443216	-0.178252	0.156247	0.001475	0.156247	-0.064227	0.24650632	0.283780	0.283780	0.015326	0.146369	0.246573	0.246573	0.006400	0.163210
2935	1,2,3,5-tetramethylbenzene	InChI=1S/C10H14/c1-7-5-8(2)10(4)9(3)6-7/h5-6H,1-4H3	4.18	N/A	4.06	-13.55024	0.584	-1418.07752	-8006.88845	6588.81093	134.221	189.72	193.77	-9.138	-8.842	0.602	0.632	9.444	-0.452332	-0.237238	0.159989	0.057567	0.159989	-0.064800	0.27891202	0.329859	0.329859	0.019404	0.145988	0.280132	0.280132	0.005898	0.163040
2936	1,2,4,5-tetramethylbenzene	InChI=1S/C10H14/c1-7-5-9(3)10(4)6-8(7)2/h5-6H,1-4H3	4.18	N/A	4.05	-13.91867	0.005	-1418.09487	-7995.0129	6576.91803	134.221	189.94	193.97	-9.266	-8.733	0.579	0.637	9.312	-0.441722	-0.193731	0.156086	-0.000162	0.156086	-0.064690	0.23329622999999997	0.216355	0.216355	0.009980	0.144188	0.319704	0.319704	0.001681	0.164356
2937	2,3,4,5-tetramethylphenol	InChI=1S/C10H14O/c1-6-5-10(11)9(4)8(3)7(6)2/h5,11H,1-4H3	3.70	N/A	3.13	-55.55468	2.231	-1713.39285	-9687.94498	7974.55214	150.22	194.19	200.97	-9.165	-8.567	0.426	0.631	8.993	-0.475196	-0.283652	0.322424	0.269266	0.322424	-0.022193	0.27788128	0.291229	0.291229	0.015952	0.132179	0.278107	0.278107	0.006906	0.161253
2938	2,3,4,6-tetramethylphenol	InChI=1S/C10H14O/c1-6-5-7(2)10(11)9(4)8(6)3/h5,11H,1-4H3	3.70	N/A	3.11	-55.75052	1.942	-1713.40211	-9693.76219	7980.36007	150.22	195.36	200.81	-9.151	-8.489	0.418	0.633	8.907	-0.471086	-0.166797	0.319121	0.208560	0.319121	-0.022608	0.2775316	0.245258	0.245258	0.011278	0.130234	0.288031	0.288031	0.006610	0.161682
2939	2,3,5,6-tetramethylphenol	InChI=1S/C10H14O/c1-6-5-7(2)9(4)10(11)8(6)3/h5,11H,1-4H3	3.70	N/A	3.09	-56.92718	1.365	-1713.454	-9693.08517	7979.63117	150.22	195.65	201.73	-8.949	-8.688	0.461	0.628	9.149	-0.476139	-0.270018	0.322550	0.252847	0.322550	-0.023328	0.29756044000000004	0.262983	0.262983	0.009526	0.132466	0.304076	0.304076	0.006178	0.159736
2940	2-methoxy-1,3,5-trimethylbenzene	InChI=1S/C10H14O/c1-7-5-8(2)10(11-4)9(3)6-7/h5-6H,1-4H3	3.72	N/A	3.51	-42.48918	1.566	-1712.825	-9692.37181	7979.54681	150.22	198.67	204.67	-9.284	-8.952	0.417	0.442	9.369	-0.450631	-0.229931	0.170478	0.098740	0.170478	-0.045523	0.29908324000000003	0.319923	0.319923	0.014496	0.144137	0.310729	0.310729	0.008118	0.162648
2941	2-methoxy-1,3,4-trimethylbenzene	InChI=1S/C10H14O/c1-7-5-6-8(2)10(11-4)9(7)3/h5-6H,1-4H3	3.72	N/A	3.50	-41.65066	1.614	-1712.78594	-9761.88772	8049.10179	150.22	196.65	206.43	-9.215	-8.993	0.394	0.449	9.387	-0.441233	-0.184541	0.168523	0.141708	0.168523	-0.045309	0.26650393000000006	0.288915	0.288915	0.020022	0.145147	0.270838	0.270838	0.004720	0.158293
2942	5-methoxy-1,2,3-trimethylbenzene	InChI=1S/C10H14O/c1-7-5-10(11-4)6-8(2)9(7)3/h5-6H,1-4H3	3.72	N/A	3.53	-43.70629	1.49	-1712.88414	-9584.15526	7871.27112	150.22	200.04	204.44	-9.307	-8.515	0.482	0.69	8.997	-0.453144	-0.346411	0.262741	0.262741	0.174152	-0.050877	0.29525633999999995	0.299801	0.299801	0.016256	0.127947	0.295421	0.295421	0.006626	0.162690
2943	1-methoxy-2,4,5-trimethylbenzene	InChI=1S/C10H14O/c1-7-5-9(3)10(11-4)6-8(7)2/h5-6H,1-4H3	3.72	N/A	3.52	-43.80181	1.346	-1712.88486	-9613.03229	7900.14743	150.22	200.65	204.86	-9.349	-8.393	0.467	0.677	8.860	-0.445785	-0.306375	0.205088	0.205088	0.162251	-0.050854	0.29124895999999995	0.240539	0.240539	0.009920	0.125905	0.299517	0.299517	0.004020	0.163440
2944	1-methoxy-2,3,5-trimethylbenzene	InChI=1S/C10H14O/c1-7-5-8(2)9(3)10(6-7)11-4/h5-6H,1-4H3	3.72	N/A	3.51	-44.45526	0.86	-1712.91338	-9629.33739	7916.42401	150.22	200.5	204.02	-9.126	-8.581	0.516	0.69	9.097	-0.456562	-0.350404	0.248199	0.248199	0.164587	-0.051649	0.31027612	0.243922	0.243922	0.011968	0.127626	0.314670	0.314670	0.006708	0.161185
2945	1-methoxy-2,3,4-trimethylbenzene	InChI=1S/C10H14O/c1-7-5-6-10(11-4)9(3)8(7)2/h5-6H,1-4H3	3.72	N/A	3.52	-42.16633	0.264	-1712.81316	-9666.17651	7953.36335	150.22	197.66	203.84	-9.209	-8.471	0.461	0.682	8.932	-0.444009	-0.291576	0.209978	0.209978	0.165195	-0.050370	0.27923781000000003	0.246294	0.246294	0.011903	0.125062	0.279255	0.279255	0.007604	0.162965
2946	tetramethylbenzene-1,2-diol	InChI=1S/C10H14O2/c1-5-6(2)8(4)10(12)9(11)7(5)3/h11-12H,1-4H3	3.22	N/A	2.00	-96.68937	2.697	-2008.66024	-11479.72684	9471.0666	166.219	201.12	208.96	-8.906	-8.417	0.351	0.52	8.768	-0.493792	-0.078040	0.338121	0.170833	0.338121	0.021420	0.2744808799999999	0.206160	0.206160	0.010712	0.121146	0.306287	0.306287	0.007293	0.158441
2947	tetramethylbenzene-1,3-diol	InChI=1S/C10H14O2/c1-5-6(2)9(11)8(4)10(12)7(5)3/h11-12H,1-4H3	3.22	N/A	1.92	-99.31291	1.559	-2008.78574	-11482.1137	9473.32795	166.219	201.46	210.35	-8.903	-8.514	0.382	0.576	8.896	-0.472686	-0.210174	0.327548	0.287136	0.327548	0.018365	0.32487934999999996	0.277632	0.277632	0.014280	0.127314	0.355473	0.355473	0.009487	0.157973
2948	tetramethylbenzene-1,4-diol	InChI=1S/C10H14O2/c1-5-6(2)10(12)8(4)7(3)9(5)11/h11-12H,1-4H3	3.22	N/A	1.88	-97.93608	2.556	-2008.72597	-11480.97442	9472.24845	166.219	201.33	209.89	-9.102	-8.281	0.255	0.627	8.536	-0.472666	-0.090678	0.318819	0.181305	0.318819	0.019826	0.24263221000000001	0.206924	0.206924	0.003588	0.119898	0.244564	0.244564	0.005610	0.159779
2949	3-methoxy-2,4,5-trimethylphenol	InChI=1S/C10H14O2/c1-6-5-9(11)8(3)10(12-4)7(6)2/h5,11H,1-4H3	3.24	N/A	2.64	-85.7468	2.006	-2008.19432	-11481.62133	9473.42701	166.219	204.56	216.13	-9.284	-8.711	0.246	0.458	8.957	-0.468458	-0.291246	0.326424	0.278444	0.326424	-0.003900	0.26779964	0.294187	0.294187	0.015775	0.131365	0.268234	0.268234	0.005535	0.156610
2950	2-methoxy-3,4,6-trimethylphenol	InChI=1S/C10H14O2/c1-6-5-7(2)9(11)10(12-4)8(6)3/h5,11H,1-4H3	2.98	N/A	2.65	-85.14136	2.058	-2008.15844	-11488.56113	9480.40269	166.219	206.0	216.06	-9.251	-8.602	0.231	0.468	8.833	-0.453632	-0.172302	0.333998	0.176412	0.333998	-0.004586	0.26300183	0.239280	0.239280	0.011513	0.127822	0.278537	0.278537	0.004173	0.155717
2951	4-methoxy-2,3,5-trimethylphenol	InChI=1S/C10H14O2/c1-6-5-9(11)7(2)8(3)10(6)12-4/h5,11H,1-4H3	3.24	N/A	2.64	-85.07379	2.364	-2008.16504	-11470.56086	9462.39582	166.219	204.08	215.66	-9.309	-8.667	0.257	0.44	8.924	-0.470815	-0.275555	0.323092	0.264918	0.323092	-0.003735	0.27817018	0.282562	0.282562	0.006724	0.130373	0.278507	0.278507	0.007396	0.161112
2952	3-methoxy-2,4,6-trimethylphenol	InChI=1S/C10H14O2/c1-6-5-7(2)10(12-4)8(3)9(6)11/h5,11H,1-4H3	3.24	N/A	2.62	-85.10169	1.861	-2008.16744	-11473.58091	9465.41347	166.219	205.4	216.09	-9.28	-8.616	0.242	0.448	8.858	-0.464716	-0.158060	0.323030	0.216634	0.323030	-0.003888	0.26704047999999997	0.244734	0.244734	0.014328	0.129352	0.272505	0.272505	0.005991	0.158174
2953	2-methoxy-3,5,6-trimethylphenol	InChI=1S/C10H14O2/c1-6-5-7(2)10(12-4)9(11)8(6)3/h5,11H,1-4H3	2.98	N/A	2.64	-85.682	1.737	-2008.18208	-11475.51412	9467.33203	166.219	205.51	215.32	-9.049	-8.798	0.276	0.457	9.074	-0.458267	-0.263341	0.337616	0.220444	0.337616	-0.004944	0.28656073000000004	0.266300	0.266300	0.008575	0.129857	0.298010	0.298010	0.006273	0.154082
2954	2,3-dimethoxy-1,4-dimethylbenzene	InChI=1S/C10H14O2/c1-7-5-6-8(2)10(12-4)9(7)11-3/h5-6H,1-4H3	2.73	N/A	2.97	-69.65796	0.317	-2007.48977	-11609.62425	9602.13448	166.219	205.65	216.65	-9.132	-9.022	0.248	0.346	9.270	-0.436418	-0.176158	0.167066	0.104292	0.167066	-0.027636	0.23770572999999998	0.269255	0.269255	0.018879	0.136901	0.237899	0.237899	0.000240	0.154142
2955	2-methoxy-3,4,5-trimethylphenol	InChI=1S/C10H14O2/c1-6-5-9(11)10(12-4)8(3)7(6)2/h5,11H,1-4H3	2.98	N/A	2.68	-84.82394	2.465	-2008.1448	-11474.86934	9466.72455	166.219	204.61	216.42	-9.287	-8.667	0.239	0.464	8.906	-0.456442	-0.276702	0.337066	0.239002	0.337066	-0.004186	0.27979012	0.280073	0.280073	0.015851	0.130088	0.282113	0.282113	0.006273	0.155811
